timestamp,btc_close,equity_sma_crossover,equity_rsi_mean_reversion
2026-05-20 05:00:00+00:00,77183.49,10000.0,10000.0
2026-05-20 06:00:00+00:00,77422.78,10000.0,10000.0
2026-05-20 07:00:00+00:00,77278.8,10000.0,10000.0
2026-05-20 08:00:00+00:00,77479.28,10000.0,10000.0
2026-05-20 09:00:00+00:00,77465.39,10000.0,10000.0
2026-05-20 10:00:00+00:00,77512.13,10000.0,10000.0
2026-05-20 11:00:00+00:00,77409.68,10000.0,10000.0
2026-05-20 12:00:00+00:00,77631.63,10000.0,10000.0
2026-05-20 13:00:00+00:00,77132.5,10000.0,10000.0
2026-05-20 14:00:00+00:00,77460.77,10000.0,10000.0
2026-05-20 15:00:00+00:00,77432.58,10000.0,10000.0
2026-05-20 16:00:00+00:00,77356.97,10000.0,10000.0
2026-05-20 17:00:00+00:00,77565.74,10000.0,10000.0
2026-05-20 18:00:00+00:00,77466.29,10000.0,10000.0
2026-05-20 19:00:00+00:00,77665.58,10000.0,10000.0
2026-05-20 20:00:00+00:00,77708.54,10000.0,10000.0
2026-05-20 21:00:00+00:00,77488.26,10000.0,10000.0
2026-05-20 22:00:00+00:00,77510.99,10000.0,10000.0
2026-05-20 23:00:00+00:00,77542.46,10000.0,10000.0
2026-05-21 00:00:00+00:00,77940.5,10036.978990042557,10000.0
2026-05-21 01:00:00+00:00,77837.34,10023.694308104246,10000.0
2026-05-21 02:00:00+00:00,77969.64,10040.731564991009,10000.0
2026-05-21 03:00:00+00:00,78090.95,10056.353557681356,10000.0
2026-05-21 04:00:00+00:00,78044.71,10050.398888305364,10000.0
2026-05-21 05:00:00+00:00,77810.95,10020.295871148528,10000.0
2026-05-21 06:00:00+00:00,77630.81,9997.097900962728,10000.0
2026-05-21 07:00:00+00:00,77905.21,10032.434433764902,10000.0
2026-05-21 08:00:00+00:00,77936.14,10036.417520352259,10000.0
2026-05-21 09:00:00+00:00,77653.22,9999.983803659874,10000.0
2026-05-21 10:00:00+00:00,77244.26,9947.31897692964,10000.0
2026-05-21 11:00:00+00:00,77185.28,9939.723682816404,10000.0
2026-05-21 12:00:00+00:00,77295.36,9953.899504721881,10000.0
2026-05-21 13:00:00+00:00,77108.39,9929.821984539585,10000.0
2026-05-21 14:00:00+00:00,76982.02,9913.548377942609,10000.0
2026-05-21 15:00:00+00:00,77271.73,9950.856493533414,10000.0
2026-05-21 16:00:00+00:00,77120.36,9931.363450638864,10000.0
2026-05-21 17:00:00+00:00,78005.11,10045.299301210007,10000.0
2026-05-21 18:00:00+00:00,77382.86,9965.16753176339,10000.0
2026-05-21 19:00:00+00:00,77750.42,10012.500971984842,10000.0
2026-05-21 20:00:00+00:00,77707.15,10006.928771641,10000.0
2026-05-21 21:00:00+00:00,77702.09,10006.277157734372,10000.0
2026-05-21 22:00:00+00:00,77626.77,9996.577640057041,10000.0
2026-05-21 23:00:00+00:00,77609.93,9994.409027766995,10000.0
2026-05-22 00:00:00+00:00,77424.77,9970.564594772644,10000.0
2026-05-22 01:00:00+00:00,77598.28,9992.908770452326,10000.0
2026-05-22 02:00:00+00:00,77641.94,9998.53119400241,10000.0
2026-05-22 03:00:00+00:00,77782.1,10016.580641661129,10000.0
2026-05-22 04:00:00+00:00,77646.14,10007.673012593235,10000.0
2026-05-22 05:00:00+00:00,77486.66,10007.673012593235,10000.0
2026-05-22 06:00:00+00:00,77412.02,10007.673012593235,10000.0
2026-05-22 07:00:00+00:00,77430.48,10007.673012593235,10000.0
2026-05-22 08:00:00+00:00,77309.25,10007.673012593235,10000.0
2026-05-22 09:00:00+00:00,77363.84,10007.673012593235,10000.0
2026-05-22 10:00:00+00:00,77319.07,10007.673012593235,10000.0
2026-05-22 11:00:00+00:00,77410.08,10007.673012593235,10000.0
2026-05-22 12:00:00+00:00,77503.74,10007.673012593235,10000.0
2026-05-22 13:00:00+00:00,77267.63,9962.51214779428,10000.0
2026-05-22 14:00:00+00:00,76777.05,9951.940382330748,10000.0
2026-05-22 15:00:00+00:00,76823.75,9951.940382330748,10000.0
2026-05-22 16:00:00+00:00,76974.1,9951.940382330748,10000.0
2026-05-22 17:00:00+00:00,76751.14,9951.940382330748,10000.0
2026-05-22 18:00:00+00:00,76552.57,9951.940382330748,10000.0
2026-05-22 19:00:00+00:00,75861.38,9951.940382330748,10000.0
2026-05-22 20:00:00+00:00,75998.88,9951.940382330748,10008.117047561887
2026-05-22 21:00:00+00:00,75970.42,9951.940382330748,10004.369215867871
2026-05-22 22:00:00+00:00,75730.25,9951.940382330748,9972.741783051586
2026-05-22 23:00:00+00:00,75555.7,9951.940382330748,9949.755696537522
2026-05-23 00:00:00+00:00,75386.21,9951.940382330748,9927.43594974137
2026-05-23 01:00:00+00:00,75481.56,9951.940382330748,9939.99237110554
2026-05-23 02:00:00+00:00,75547.2,9951.940382330748,9948.636351161587
2026-05-23 03:00:00+00:00,75646.71,9951.940382330748,9961.74059332151
2026-05-23 04:00:00+00:00,75537.99,9951.940382330748,9947.42350752484
2026-05-23 05:00:00+00:00,75477.4,9951.940382330748,9939.444550309787
2026-05-23 06:00:00+00:00,75399.67,9951.940382330748,9929.208466066086
2026-05-23 07:00:00+00:00,74585.23,9951.940382330748,9821.956742774686
2026-05-23 08:00:00+00:00,74658.76,9951.940382330748,9831.639738714985
2026-05-23 09:00:00+00:00,74763.0,9951.940382330748,9845.366863654692
2026-05-23 10:00:00+00:00,74738.53,9951.940382330748,9842.14446584891
2026-05-23 11:00:00+00:00,74815.35,9951.940382330748,9852.260714293543
2026-05-23 12:00:00+00:00,74752.35,9951.940382330748,9843.964389742492
2026-05-23 13:00:00+00:00,75203.34,9951.940382330748,9903.354221635802
2026-05-23 14:00:00+00:00,75538.19,9951.940382330748,9947.449845063096
2026-05-23 15:00:00+00:00,75504.58,9951.940382330748,9943.023821758956
2026-05-23 16:00:00+00:00,75487.25,9951.940382330748,9940.74167406896
2026-05-23 17:00:00+00:00,75499.88,9951.940382330748,9942.40488960991
2026-05-23 18:00:00+00:00,75833.75,9951.940382330748,9986.371459099742
2026-05-23 19:00:00+00:00,75964.64,9951.940382330748,10003.608061012235
2026-05-23 20:00:00+00:00,77275.18,9951.940382330748,10176.19004795088
2026-05-23 21:00:00+00:00,76735.65,9951.940382330748,10166.516401836665
2026-05-23 22:00:00+00:00,76603.88,9951.940382330748,10166.516401836665
2026-05-23 23:00:00+00:00,76772.08,9951.940382330748,10166.516401836665
2026-05-24 00:00:00+00:00,76849.47,9951.940382330748,10166.516401836665
2026-05-24 01:00:00+00:00,76871.19,9951.940382330748,10166.516401836665
2026-05-24 02:00:00+00:00,76837.97,9951.940382330748,10166.516401836665
2026-05-24 03:00:00+00:00,76770.0,9951.940382330748,10166.516401836665
2026-05-24 04:00:00+00:00,76791.84,9951.940382330748,10166.516401836665
2026-05-24 05:00:00+00:00,76841.79,9951.940382330748,10166.516401836665
2026-05-24 06:00:00+00:00,77001.33,9951.940382330748,10166.516401836665
2026-05-24 07:00:00+00:00,76801.43,9951.940382330748,10166.516401836665
2026-05-24 08:00:00+00:00,76822.67,9943.016983582309,10166.516401836665
2026-05-24 09:00:00+00:00,77032.11,9970.124417846719,10166.516401836665
2026-05-24 10:00:00+00:00,77200.61,9991.933063155891,10166.516401836665
2026-05-24 11:00:00+00:00,77310.29,10006.128743971974,10166.516401836665
2026-05-24 12:00:00+00:00,77114.07,9980.732350010161,10166.516401836665
2026-05-24 13:00:00+00:00,76805.97,9940.855533275702,10166.516401836665
2026-05-24 14:00:00+00:00,76453.99,9895.299408789515,10166.516401836665
2026-05-24 15:00:00+00:00,76394.04,9887.540190473283,10166.516401836665
2026-05-24 16:00:00+00:00,76684.8,9925.172722877409,10166.516401836665
2026-05-24 17:00:00+00:00,76699.22,9927.03907697449,10166.516401836665
2026-05-24 18:00:00+00:00,76627.28,9917.728014995013,10166.516401836665
2026-05-24 19:00:00+00:00,76780.91,9937.612063534172,10166.516401836665
2026-05-24 20:00:00+00:00,76641.86,9919.615077598026,10166.516401836665
2026-05-24 21:00:00+00:00,76145.55,9855.378586479952,10166.516401836665
2026-05-24 22:00:00+00:00,76802.0,9940.341703472275,10166.516401836665
2026-05-24 23:00:00+00:00,77098.76,9978.750804848833,10166.516401836665
2026-05-25 00:00:00+00:00,77133.14,9983.200545060878,10166.516401836665
2026-05-25 01:00:00+00:00,76909.56,9954.262996584765,10166.516401836665
2026-05-25 02:00:00+00:00,77101.45,9979.098966604808,10166.516401836665
2026-05-25 03:00:00+00:00,77039.89,9971.131368947641,10166.516401836665
2026-05-25 04:00:00+00:00,77382.1,10015.422980290383,10166.516401836665
2026-05-25 05:00:00+00:00,77390.03,10016.449345615616,10166.516401836665
2026-05-25 06:00:00+00:00,77396.53,10017.290628669085,10166.516401836665
2026-05-25 07:00:00+00:00,77376.24,10014.66453126064,10166.516401836665
2026-05-25 08:00:00+00:00,77441.61,10023.125250215302,10166.516401836665
2026-05-25 09:00:00+00:00,77616.6,10045.773884296324,10166.516401836665
2026-05-25 10:00:00+00:00,77552.87,10037.525427527458,10166.516401836665
2026-05-25 11:00:00+00:00,77368.43,10013.653697314854,10166.516401836665
2026-05-25 12:00:00+00:00,77390.09,10016.457111305339,10166.516401836665
2026-05-25 13:00:00+00:00,77337.3,10009.624598629547,10166.516401836665
2026-05-25 14:00:00+00:00,77729.55,10060.392795202382,10166.516401836665
2026-05-25 15:00:00+00:00,77651.1,10050.239155887815,10166.516401836665
2026-05-25 16:00:00+00:00,77743.8,10062.237146511912,10166.516401836665
2026-05-25 17:00:00+00:00,77566.1,10039.237762111676,10166.516401836665
2026-05-25 18:00:00+00:00,77576.97,10040.6446462334,10166.516401836665
2026-05-25 19:00:00+00:00,77442.09,10023.187375733096,10166.516401836665
2026-05-25 20:00:00+00:00,77296.27,10004.314161139722,10166.516401836665
2026-05-25 21:00:00+00:00,77345.66,10010.70661806447,10166.516401836665
2026-05-25 22:00:00+00:00,77126.91,9982.394207611167,10166.516401836665
2026-05-25 23:00:00+00:00,77347.56,10010.952531572408,10166.516401836665
2026-05-26 00:00:00+00:00,76822.77,9943.029926398516,10166.516401836665
2026-05-26 01:00:00+00:00,76749.3,9933.520839331068,10166.516401836665
2026-05-26 02:00:00+00:00,76617.63,9916.479033231017,10166.516401836665
2026-05-26 03:00:00+00:00,76660.1,9921.975847274225,10166.516401836665
2026-05-26 04:00:00+00:00,76751.84,9933.84958686273,10166.516401836665
2026-05-26 05:00:00+00:00,76896.2,9952.53383633948,10166.516401836665
2026-05-26 06:00:00+00:00,76926.36,9956.437389707578,10166.516401836665
2026-05-26 07:00:00+00:00,76738.19,9932.082892450446,10166.516401836665
2026-05-26 08:00:00+00:00,76719.73,9929.693648578592,10166.516401836665
2026-05-26 09:00:00+00:00,76656.27,9921.480137413488,10166.516401836665
2026-05-26 10:00:00+00:00,77439.65,10022.871571017638,10166.516401836665
2026-05-26 11:00:00+00:00,77236.38,9996.562708513216,10166.516401836665
2026-05-26 12:00:00+00:00,77086.4,9981.838984092947,10166.516401836665
2026-05-26 13:00:00+00:00,77218.08,9981.838984092947,10166.516401836665
2026-05-26 14:00:00+00:00,76913.02,9981.838984092947,10166.516401836665
2026-05-26 15:00:00+00:00,76533.91,9981.838984092947,10166.516401836665
2026-05-26 16:00:00+00:00,76531.71,9981.838984092947,10166.516401836665
2026-05-26 17:00:00+00:00,75963.0,9981.838984092947,10166.516401836665
2026-05-26 18:00:00+00:00,75840.73,9981.838984092947,10166.516401836665
2026-05-26 19:00:00+00:00,76027.27,9981.838984092947,10166.516401836665
2026-05-26 20:00:00+00:00,76094.79,9981.838984092947,10166.516401836665
2026-05-26 21:00:00+00:00,75877.96,9981.838984092947,10166.516401836665
2026-05-26 22:00:00+00:00,75731.23,9981.838984092947,10166.516401836665
2026-05-26 23:00:00+00:00,75924.57,9981.838984092947,10166.516401836665
2026-05-27 00:00:00+00:00,76092.34,9981.838984092947,10166.516401836665
2026-05-27 01:00:00+00:00,75880.72,9981.838984092947,10166.516401836665
2026-05-27 02:00:00+00:00,75849.72,9981.838984092947,10166.516401836665
2026-05-27 03:00:00+00:00,75677.3,9981.838984092947,10166.516401836665
2026-05-27 04:00:00+00:00,75585.99,9981.838984092947,10166.516401836665
2026-05-27 05:00:00+00:00,75699.35,9981.838984092947,10166.516401836665
2026-05-27 06:00:00+00:00,75872.51,9981.838984092947,10166.516401836665
2026-05-27 07:00:00+00:00,75969.62,9981.838984092947,10166.516401836665
2026-05-27 08:00:00+00:00,75866.26,9981.838984092947,10166.516401836665
2026-05-27 09:00:00+00:00,75906.14,9981.838984092947,10166.516401836665
2026-05-27 10:00:00+00:00,75945.09,9981.838984092947,10166.516401836665
2026-05-27 11:00:00+00:00,75784.89,9981.838984092947,10166.516401836665
2026-05-27 12:00:00+00:00,75687.68,9981.838984092947,10166.516401836665
2026-05-27 13:00:00+00:00,74983.45,9981.838984092947,10166.516401836665
2026-05-27 14:00:00+00:00,75062.48,9981.838984092947,10149.107442051407
2026-05-27 15:00:00+00:00,75284.04,9981.838984092947,10179.064302587602
2026-05-27 16:00:00+00:00,75297.33,9981.838984092947,10180.861227468113
2026-05-27 17:00:00+00:00,74844.89,9981.838984092947,10119.687360429856
2026-05-27 18:00:00+00:00,75020.24,9981.838984092947,10143.396222566624
2026-05-27 19:00:00+00:00,75077.26,9981.838984092947,10151.105828035903
2026-05-27 20:00:00+00:00,75286.07,9981.838984092947,10179.338776440683
2026-05-27 21:00:00+00:00,74337.57,9981.838984092947,10051.09323474281
2026-05-27 22:00:00+00:00,74427.17,9981.838984092947,10063.207942740837
2026-05-27 23:00:00+00:00,74467.65,9981.838984092947,10068.681194747089
2026-05-28 00:00:00+00:00,74578.36,9981.838984092947,10083.650160399562
2026-05-28 01:00:00+00:00,74300.62,9981.838984092947,10046.097269781569
2026-05-28 02:00:00+00:00,74316.57,9981.838984092947,10048.253850055773
2026-05-28 03:00:00+00:00,73268.0,9981.838984092947,9906.47796428019
2026-05-28 04:00:00+00:00,73174.84,9981.838984092947,9893.881912973311
2026-05-28 05:00:00+00:00,72978.52,9981.838984092947,9867.337722413347
2026-05-28 06:00:00+00:00,73195.48,9981.838984092947,9896.672622494285
2026-05-28 07:00:00+00:00,73461.46,9981.838984092947,9932.63545768754
2026-05-28 08:00:00+00:00,73340.51,9981.838984092947,9916.281953978147
2026-05-28 09:00:00+00:00,73520.32,9981.838984092947,9940.593847338923
2026-05-28 10:00:00+00:00,73454.91,9981.838984092947,9931.749840082774
2026-05-28 11:00:00+00:00,73493.84,9981.838984092947,9937.013518457361
2026-05-28 12:00:00+00:00,73531.69,9981.838984092947,9942.131171333762
2026-05-28 13:00:00+00:00,72999.86,9981.838984092947,9870.223078090556
2026-05-28 14:00:00+00:00,73030.76,9981.838984092947,9874.401029844339
2026-05-28 15:00:00+00:00,72904.89,9981.838984092947,9857.382298865414
2026-05-28 16:00:00+00:00,73409.91,9981.838984092947,9925.665444324835
2026-05-28 17:00:00+00:00,73510.53,9981.838984092947,9939.270153239584
2026-05-28 18:00:00+00:00,73716.26,9981.838984092947,9967.086658556931
2026-05-28 19:00:00+00:00,73378.53,9981.838984092947,9921.422592349632
2026-05-28 20:00:00+00:00,73596.97,9981.838984092947,9950.957601446611
2026-05-28 21:00:00+00:00,73833.64,9981.838984092947,9982.957466869526
2026-05-28 22:00:00+00:00,73476.31,9981.838984092947,9934.64330828766
2026-05-28 23:00:00+00:00,73622.27,9981.838984092947,9954.378383950518
2026-05-29 00:00:00+00:00,73721.83,9981.838984092947,9967.83977154297
2026-05-29 01:00:00+00:00,73574.56,9981.838984092947,9947.927572359156
2026-05-29 02:00:00+00:00,73219.7,9981.838984092947,9899.947379500003
2026-05-29 03:00:00+00:00,73314.67,9981.838984092947,9912.788158725145
2026-05-29 04:00:00+00:00,73500.0,9981.838984092947,9937.846404632226
2026-05-29 05:00:00+00:00,73687.96,9981.838984092947,9963.260249669162
2026-05-29 06:00:00+00:00,73794.67,9981.838984092947,9977.68838014315
2026-05-29 07:00:00+00:00,73497.64,9981.838984092947,9937.527311876922
2026-05-29 08:00:00+00:00,73654.43,9981.838984092947,9958.726698785524
2026-05-29 09:00:00+00:00,73749.61,9981.838984092947,9971.595871857537
2026-05-29 10:00:00+00:00,73635.87,9981.838984092947,9956.21722355736
2026-05-29 11:00:00+00:00,73461.71,9981.838984092947,9932.669259886196
2026-05-29 12:00:00+00:00,73309.37,9981.838984092947,9912.071552113654
2026-05-29 13:00:00+00:00,73186.73,9981.838984092947,9895.489545541353
2026-05-29 14:00:00+00:00,73122.11,9981.838984092947,9886.752353232954
2026-05-29 15:00:00+00:00,73825.11,9981.838984092947,9981.80413585141
2026-05-29 16:00:00+00:00,74081.51,9981.838984092947,10016.471670792194
2026-05-29 17:00:00+00:00,73993.12,9981.838984092947,10004.520565435658
2026-05-29 18:00:00+00:00,73358.95,9981.838984092947,9918.775204150956
2026-05-29 19:00:00+00:00,73513.41,9981.838984092947,9939.659554568092
2026-05-29 20:00:00+00:00,73680.73,9981.838984092947,9962.282690084052
2026-05-29 21:00:00+00:00,73436.14,9981.838984092947,9929.211971007739
2026-05-29 22:00:00+00:00,73489.22,9981.838984092947,9936.388853826214
2026-05-29 23:00:00+00:00,73481.41,9981.838984092947,9935.332873140225
2026-05-30 00:00:00+00:00,73526.6,9976.829302737331,9941.442958569141
2026-05-30 01:00:00+00:00,73664.28,9995.511111203938,9960.058505412539
2026-05-30 02:00:00+00:00,73787.31,10012.205060184522,9976.693243414742
2026-05-30 03:00:00+00:00,73533.27,9977.734355486258,9942.344801229263
2026-05-30 04:00:00+00:00,73366.23,9955.068686643563,9919.759524175795
2026-05-30 05:00:00+00:00,73628.57,9990.665618900463,9955.23019935663
2026-05-30 06:00:00+00:00,73568.55,9982.521501060792,9947.114967503487
2026-05-30 07:00:00+00:00,73540.97,9978.779169004509,9943.385908947843
2026-05-30 08:00:00+00:00,73523.46,9976.403235925993,9941.018402954032
2026-05-30 09:00:00+00:00,73600.18,9986.81337788966,9951.391621677341
2026-05-30 10:00:00+00:00,73632.28,9991.169029050165,9955.731823984672
2026-05-30 11:00:00+00:00,73601.3,9986.965350765044,9951.54305552732
2026-05-30 12:00:00+00:00,73673.06,9996.70246999488,9961.24563862931
2026-05-30 13:00:00+00:00,73803.72,10014.431734189004,9978.912019734471
2026-05-30 14:00:00+00:00,73952.16,10034.573567779817,9998.982413207988
2026-05-30 15:00:00+00:00,73936.0,10032.380816292161,9996.797439086915
2026-05-30 16:00:00+00:00,73946.61,10033.820487906272,9998.232004397843
2026-05-30 17:00:00+00:00,74019.86,10043.759785336393,10008.13604860382
2026-05-30 18:00:00+00:00,74038.23,10046.252411872792,10010.619834161005
2026-05-30 19:00:00+00:00,74005.52,10041.813989771234,10006.197154488958
2026-05-30 20:00:00+00:00,73968.5,10036.790743479587,10001.191724912092
2026-05-30 21:00:00+00:00,73957.36,10035.279156129805,9999.685498940016
2026-05-30 22:00:00+00:00,73897.77,10027.193385019076,9991.628406868562
2026-05-30 23:00:00+00:00,73850.05,10020.718255007263,9985.176243189255
2026-05-31 00:00:00+00:00,74047.89,10047.563177922962,10011.925951117042
2026-05-31 01:00:00+00:00,74051.3,10048.025881052476,10012.3870131067
2026-05-31 02:00:00+00:00,74093.76,10053.78728131026,10018.1279785263
2026-05-31 03:00:00+00:00,74177.04,10065.087550115455,10029.388166942324
2026-05-31 04:00:00+00:00,74195.96,10067.654806188875,10031.946317336551
2026-05-31 05:00:00+00:00,74058.14,10048.954001112843,10013.311841261906
2026-05-31 06:00:00+00:00,74073.99,10051.104688679634,10015.454900656647
2026-05-31 07:00:00+00:00,73897.22,10027.118755482059,9991.55404203152
2026-05-31 08:00:00+00:00,73977.72,10038.041805900144,10002.438349998498
2026-05-31 09:00:00+00:00,73848.47,10020.50386470092,9984.962613293754
2026-05-31 10:00:00+00:00,73850.36,10020.760318928127,9985.218157915586
2026-05-31 11:00:00+00:00,73984.95,10039.02284508676,10003.415909583606
2026-05-31 12:00:00+00:00,73919.67,10030.164997493064,9994.589479470756
2026-05-31 13:00:00+00:00,73877.17,10024.398169632585,9988.84310569937
2026-05-31 14:00:00+00:00,73604.51,9987.400915881093,9951.97707575805
2026-05-31 15:00:00+00:00,73663.0,9995.337427917788,9959.885438155425
2026-05-31 16:00:00+00:00,73547.03,9979.601450812379,9944.205274243244
2026-05-31 17:00:00+00:00,73704.36,10000.949569101538,9965.477673900943
2026-05-31 18:00:00+00:00,73606.09,9987.615306187436,9952.190705653551
2026-05-31 19:00:00+00:00,73542.69,9979.012555920275,9943.61846807459
2026-05-31 20:00:00+00:00,73727.77,10004.12607357716,9968.642911783018
2026-05-31 21:00:00+00:00,73883.41,10025.244875652572,9989.686808577806
2026-05-31 22:00:00+00:00,73960.5,10035.705222941144,10000.110054555127
2026-05-31 23:00:00+00:00,73672.19,9996.584419636323,9961.128006977991
2026-06-01 00:00:00+00:00,73910.0,10028.85287454222,9993.282010426774
2026-06-01 01:00:00+00:00,73300.0,9946.081933485926,9910.804645708058
2026-06-01 02:00:00+00:00,73804.89,9935.279147888294,9979.070214024176
2026-06-01 03:00:00+00:00,73769.91,9935.279147888294,9974.340610388339
2026-06-01 04:00:00+00:00,73565.68,9935.279147888294,9946.726918262922
2026-06-01 05:00:00+00:00,73361.74,9935.279147888294,9919.15243668795
2026-06-01 06:00:00+00:00,73143.55,9935.279147888294,9889.651229789626
2026-06-01 07:00:00+00:00,72833.67,9935.279147888294,9847.752728512518
2026-06-01 08:00:00+00:00,72908.28,9935.279147888294,9857.840656679178
2026-06-01 09:00:00+00:00,72878.75,9935.279147888294,9853.847940974025
2026-06-01 10:00:00+00:00,72750.34,9935.279147888294,9836.485779656763
2026-06-01 11:00:00+00:00,72478.3,9935.279147888294,9799.703579168108
2026-06-01 12:00:00+00:00,72222.19,9935.279147888294,9765.075254777763
2026-06-01 13:00:00+00:00,71717.05,9935.279147888294,9696.775884262988
2026-06-01 14:00:00+00:00,71539.23,9935.279147888294,9672.73305640351
2026-06-01 15:00:00+00:00,71087.93,9935.279147888294,9611.71332739112
2026-06-01 16:00:00+00:00,71568.63,9935.279147888294,9676.708194965362
2026-06-01 17:00:00+00:00,71670.21,9935.279147888294,9690.442704322948
2026-06-01 18:00:00+00:00,71511.2,9935.279147888294,9668.943153890286
2026-06-01 19:00:00+00:00,71576.25,9935.279147888294,9677.738485980373
2026-06-01 20:00:00+00:00,71455.49,9935.279147888294,9661.41067194196
2026-06-01 21:00:00+00:00,71047.14,9935.279147888294,9606.198160658536
2026-06-01 22:00:00+00:00,71424.77,9935.279147888294,9657.257057771207
2026-06-01 23:00:00+00:00,71419.55,9935.279147888294,9656.551267863286
2026-06-02 00:00:00+00:00,71290.78,9935.279147888294,9639.14043137996
2026-06-02 01:00:00+00:00,70644.77,9935.279147888294,9551.794197966947
2026-06-02 02:00:00+00:00,70689.31,9935.279147888294,9557.816397679358
2026-06-02 03:00:00+00:00,70935.28,9935.279147888294,9591.07370489225
2026-06-02 04:00:00+00:00,70810.19,9935.279147888294,9574.160436773127
2026-06-02 05:00:00+00:00,70272.75,9935.279147888294,9501.493822192098
2026-06-02 06:00:00+00:00,70013.82,9935.279147888294,9466.484209000924
2026-06-02 07:00:00+00:00,70120.64,9935.279147888294,9480.927212442322
2026-06-02 08:00:00+00:00,69787.22,9935.279147888294,9435.84589613984
2026-06-02 09:00:00+00:00,69413.96,9935.279147888294,9385.377861459663
2026-06-02 10:00:00+00:00,69681.0,9935.279147888294,9421.484017975214
2026-06-02 11:00:00+00:00,69496.08,9935.279147888294,9396.481207673927
2026-06-02 12:00:00+00:00,69000.0,9935.279147888294,9329.406828838417
2026-06-02 13:00:00+00:00,68761.5,9935.279147888294,9297.159531321346
2026-06-02 14:00:00+00:00,68003.62,9935.279147888294,9194.687490054097
2026-06-02 15:00:00+00:00,67310.19,9935.279147888294,9100.929655600165
2026-06-02 16:00:00+00:00,67420.0,9935.279147888294,9115.776933337478
2026-06-02 17:00:00+00:00,67468.06,9935.279147888294,9122.275068006957
2026-06-02 18:00:00+00:00,67343.95,9935.279147888294,9105.494304506563
2026-06-02 19:00:00+00:00,67282.87,9935.279147888294,9097.235751331122
2026-06-02 20:00:00+00:00,67580.26,9935.279147888294,9137.445494763415
2026-06-02 21:00:00+00:00,67578.96,9935.279147888294,9137.26972333041
2026-06-02 22:00:00+00:00,66398.95,9935.279147888294,8977.721993589863
2026-06-02 23:00:00+00:00,66764.81,9935.279147888294,9027.189483189846
2026-06-03 00:00:00+00:00,66945.39,9935.279147888294,9051.605487322478
2026-06-03 01:00:00+00:00,66915.87,9935.279147888294,9047.61412370527
2026-06-03 02:00:00+00:00,66593.67,9935.279147888294,9004.049850078434
2026-06-03 03:00:00+00:00,65827.38,9935.279147888294,8900.440702848427
2026-06-03 04:00:00+00:00,66453.15,9935.279147888294,8985.050310258313
2026-06-03 05:00:00+00:00,67349.27,9935.279147888294,9106.213615293947
2026-06-03 06:00:00+00:00,66979.45,9935.279147888294,9056.210698867264
2026-06-03 07:00:00+00:00,67228.09,9935.279147888294,9089.829013561792
2026-06-03 08:00:00+00:00,67039.2,9935.279147888294,9064.28942434586
2026-06-03 09:00:00+00:00,67112.0,9935.279147888294,9074.132624594258
2026-06-03 10:00:00+00:00,67288.24,9935.279147888294,9097.961822558236
2026-06-03 11:00:00+00:00,67075.87,9935.279147888294,9069.247530844606
2026-06-03 12:00:00+00:00,67086.01,9935.279147888294,9070.618548022061
2026-06-03 13:00:00+00:00,66883.88,9935.279147888294,9043.288794365351
